Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
TXN_1458905,Sandwich,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-02-19,2023-02
TXN_7994903,Smoothie,16.0,4.0,16.0,Credit Card,In-store,2023-01-09,2023-01
TXN_2185727,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-10-08,2023-10
TXN_8971366,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-08-24,2023-08
TXN_3669866,Tea,4.5,1.5,4.5,Digital Wallet,In-store,2023-05-10,2023-05
TXN_9395223,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-29,2023-12
TXN_5808719,Juice,3.0,3.0,3.0,Cash,In-store,2023-10-01,2023-10
TXN_1985396,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-01-23,2023-01
TXN_1533652,Tea,4.5,1.5,4.5,Cash,In-store,2023-08-17,2023-08
TXN_6345619,Cake,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-09,2023-12
TXN_8127681,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-09-02,2023-09
TXN_7705153,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-01-25,2023-01
TXN_9517548,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-01-25,2023-01
TXN_4467046,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-09-27,2023-09
TXN_8167530,Cake,9.0,3.0,9.0,Cash,In-store,2023-03-08,2023-03
TXN_5492822,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-12-16,2023-12
TXN_1091115,Sandwich,20.0,4.0,20.0,Cash,Takeaway,2023-11-04,2023-11
TXN_6403951,Tea,4.5,1.5,4.5,Credit Card,Takeaway,2023-07-13,2023-07
TXN_7961171,Juice,9.0,3.0,9.0,Cash,In-store,2023-01-27,2023-01
TXN_6177334,Juice,3.0,3.0,3.0,Credit Card,In-store,2023-02-15,2023-02
TXN_3561149,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-05-20,2023-05
TXN_9965686,Cake,12.0,3.0,12.0,Credit Card,Takeaway,2023-10-02,2023-10
TXN_5303413,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-06-21,2023-06
TXN_6018020,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-01-12,2023-01
TXN_3305132,Cake,12.0,3.0,12.0,Credit Card,Takeaway,2023-01-30,2023-01
TXN_9845746,Cake,3.0,3.0,3.0,Digital Wallet,In-store,2023-09-23,2023-09
TXN_1547704,Coffee,10.0,2.0,10.0,Cash,In-store,2023-02-14,2023-02
TXN_6135727,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-12-15,2023-12
TXN_3660227,Juice,12.0,3.0,12.0,Credit Card,Takeaway,2023-05-13,2023-05
TXN_4064310,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-07-24,2023-07
TXN_9616828,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-12-20,2023-12
TXN_1522122,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-02-14,2023-02
TXN_5029453,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-06-24,2023-06
TXN_8759461,Tea,3.0,1.5,3.0,Cash,In-store,2023-01-31,2023-01
TXN_6276679,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-11-08,2023-11
TXN_9386165,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-06-01,2023-06
TXN_6064232,Tea,3.0,1.5,3.0,Credit Card,Takeaway,2023-04-09,2023-04
TXN_3604017,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-09-21,2023-09
TXN_1465584,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-04-29,2023-04
TXN_7419274,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-12-18,2023-12
TXN_2205071,Coffee,10.0,2.0,10.0,Credit Card,In-store,2023-11-23,2023-11
TXN_5790078,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-04-16,2023-04
TXN_4119210,Tea,4.5,1.5,4.5,Cash,In-store,2023-05-02,2023-05
TXN_2349072,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-09-06,2023-09
TXN_2194305,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-09-16,2023-09
TXN_4837447,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-11-06,2023-11
TXN_4046095,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-12,2023-10
TXN_9707159,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-11-10,2023-11
TXN_9983518,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-07-18,2023-07
TXN_1714348,Sandwich,8.0,4.0,8.0,Cash,Takeaway,2023-12-31,2023-12
TXN_8211288,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-04-23,2023-04
TXN_6335423,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-06-18,2023-06
TXN_9475783,Sandwich,20.0,4.0,20.0,Credit Card,Takeaway,2023-02-11,2023-02
TXN_1645743,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-07-02,2023-07
TXN_2377667,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-10-27,2023-10
TXN_5430200,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-11-12,2023-11
TXN_6716151,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-26,2023-01
TXN_5303258,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-09-28,2023-09
TXN_9263030,Sandwich,20.0,4.0,20.0,Cash,Takeaway,2023-07-03,2023-07
TXN_8952145,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-01-28,2023-01
TXN_7855761,Cookie,1.0,1.0,1.0,Cash,In-store,2023-01-10,2023-01
TXN_9455977,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-03-10,2023-03
TXN_4528522,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-04,2023-12
TXN_7049861,Cake,15.0,3.0,15.0,Cash,In-store,2023-01-20,2023-01
TXN_9001844,Sandwich,4.0,4.0,4.0,Cash,Takeaway,2023-08-02,2023-08
TXN_9104710,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-03-20,2023-03
TXN_8859144,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-15,2023-01
TXN_4271034,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-02-28,2023-02
TXN_2741424,Tea,6.0,1.5,6.0,Credit Card,In-store,2023-05-03,2023-05
TXN_6676143,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-05-21,2023-05
TXN_3016079,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-24,2023-09
TXN_6881662,Salad,10.0,5.0,10.0,Digital Wallet,Takeaway,2023-07-10,2023-07
TXN_9812021,Tea,7.5,1.5,7.5,Credit Card,In-store,2023-02-12,2023-02
TXN_7947711,Salad,15.0,5.0,15.0,Digital Wallet,Takeaway,2023-12-06,2023-12
TXN_3949676,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-12-21,2023-12
TXN_4283693,Salad,10.0,5.0,10.0,Cash,In-store,2023-01-05,2023-01
TXN_2274945,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-03-29,2023-03
TXN_6787259,Sandwich,8.0,4.0,8.0,Credit Card,In-store,2023-08-18,2023-08
TXN_8533584,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11,2023-03
TXN_4311369,Smoothie,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-18,2023-08
TXN_7485706,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-11-15,2023-11
TXN_9908225,Smoothie,20.0,4.0,20.0,Credit Card,In-store,2023-01-04,2023-01
TXN_7163533,Smoothie,16.0,4.0,16.0,Credit Card,Takeaway,2023-08-17,2023-08
TXN_6867995,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-10-15,2023-10
TXN_5256055,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-02-07,2023-02
TXN_6067979,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-07-29,2023-07
TXN_6069730,Juice,3.0,3.0,3.0,Cash,In-store,2023-02-05,2023-02
TXN_4224401,Salad,15.0,5.0,15.0,Digital Wallet,In-store,2023-12-18,2023-12
TXN_9858152,Smoothie,8.0,4.0,8.0,Digital Wallet,In-store,2023-01-28,2023-01
TXN_4060332,Smoothie,12.0,4.0,12.0,Credit Card,Takeaway,2023-07-10,2023-07
TXN_2905218,Smoothie,20.0,4.0,20.0,Cash,In-store,2023-09-03,2023-09
TXN_8277583,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-08-15,2023-08
TXN_2078317,Tea,1.5,1.5,1.5,Cash,In-store,2023-09-21,2023-09
TXN_7057481,Smoothie,12.0,4.0,12.0,Cash,In-store,2023-07-11,2023-07
TXN_1828494,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-21,2023-07
TXN_3509609,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-12-25,2023-12
TXN_4276442,Cake,12.0,3.0,12.0,Credit Card,In-store,2023-01-25,2023-01
TXN_7956243,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-05-23,2023-05
TXN_3709853,Smoothie,8.0,4.0,8.0,Credit Card,Takeaway,2023-08-21,2023-08
TXN_9486849,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-03-17,2023-03
TXN_1408709,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-04-14,2023-04
TXN_4003040,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-09-12,2023-09
TXN_9781679,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-09-08,2023-09
TXN_8566499,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-12-27,2023-12
TXN_9370771,Juice,15.0,3.0,15.0,Cash,In-store,2023-08-21,2023-08
TXN_5914284,Coffee,4.0,2.0,4.0,Credit Card,Takeaway,2023-06-25,2023-06
TXN_9878649,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-09-18,2023-09
TXN_5909816,Juice,15.0,3.0,15.0,Cash,Takeaway,2023-09-19,2023-09
TXN_9461980,Salad,5.0,5.0,5.0,Credit Card,In-store,2023-04-14,2023-04
TXN_8090470,Sandwich,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-11-18,2023-11
TXN_1392546,Cake,6.0,3.0,6.0,Digital Wallet,In-store,2023-12-06,2023-12
TXN_9067752,Smoothie,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-04-24,2023-04
TXN_2640771,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-01-27,2023-01
TXN_8593064,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-03-12,2023-03
TXN_8659330,Tea,6.0,1.5,6.0,Credit Card,Takeaway,2023-08-20,2023-08
TXN_2317867,Tea,7.5,1.5,7.5,Cash,In-store,2023-01-23,2023-01
TXN_7467621,Salad,20.0,5.0,20.0,Credit Card,Takeaway,2023-01-28,2023-01
TXN_3602272,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-02-15,2023-02
TXN_4913329,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-10-30,2023-10
TXN_8830809,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-07-31,2023-07
TXN_9662632,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-08-10,2023-08
TXN_2112848,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-10-16,2023-10
TXN_6923480,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-10-27,2023-10
TXN_8875195,Sandwich,20.0,4.0,20.0,Credit Card,In-store,2023-08-21,2023-08
TXN_9928552,Sandwich,20.0,4.0,20.0,Credit Card,Takeaway,2023-06-13,2023-06
TXN_3456748,Juice,6.0,3.0,6.0,Cash,In-store,2023-01-30,2023-01
TXN_3132921,Tea,7.5,1.5,7.5,Credit Card,In-store,2023-01-10,2023-01
TXN_6218380,Cookie,4.0,1.0,4.0,Cash,In-store,2023-02-07,2023-02
TXN_3839691,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-02-13,2023-02
TXN_2559020,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-20,2023-07
TXN_8607376,Coffee,10.0,2.0,10.0,Cash,In-store,2023-06-13,2023-06
TXN_5858713,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-05,2023-03
TXN_3312690,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-03-01,2023-03
TXN_8687088,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-05-11,2023-05
TXN_5139074,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-16,2023-11
TXN_5301926,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-13,2023-11
TXN_3454881,Salad,5.0,5.0,5.0,Cash,In-store,2023-11-29,2023-11
TXN_2904046,Smoothie,4.0,4.0,4.0,Credit Card,In-store,2023-12-11,2023-12
TXN_6540200,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-10-23,2023-10
TXN_9188774,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-04-14,2023-04
TXN_7493800,Cake,15.0,3.0,15.0,Credit Card,Takeaway,2023-08-16,2023-08
TXN_8413251,Sandwich,12.0,4.0,12.0,Cash,Takeaway,2023-08-18,2023-08
TXN_1444932,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-05-24,2023-05
TXN_5065748,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-07-19,2023-07
TXN_8014645,Cake,6.0,3.0,6.0,Cash,Takeaway,2023-07-06,2023-07
TXN_1698600,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-07-31,2023-07
TXN_3463568,Salad,10.0,5.0,10.0,Digital Wallet,In-store,2023-04-12,2023-04
TXN_9968926,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-15,2023-03
TXN_1935119,Coffee,8.0,2.0,8.0,Credit Card,Takeaway,2023-07-15,2023-07
TXN_6784478,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-12-21,2023-12
TXN_3866162,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-06-08,2023-06
TXN_4650834,Salad,15.0,5.0,15.0,Digital Wallet,Takeaway,2023-07-14,2023-07
TXN_1192970,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-06-17,2023-06
TXN_7645464,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-08-17,2023-08
TXN_9495855,Juice,6.0,3.0,6.0,Cash,In-store,2023-04-18,2023-04
TXN_6687699,Salad,20.0,5.0,20.0,Cash,In-store,2023-09-11,2023-09
TXN_4331281,Cake,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-02-03,2023-02
TXN_6433362,Cookie,2.0,1.0,2.0,Cash,In-store,2023-12-07,2023-12
TXN_4991594,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-12-08,2023-12
TXN_4463677,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-02-27,2023-02
TXN_5297746,Coffee,6.0,2.0,6.0,Credit Card,In-store,2023-07-11,2023-07
TXN_8145813,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-02-10,2023-02
TXN_3801485,Coffee,10.0,2.0,10.0,Credit Card,In-store,2023-11-10,2023-11
TXN_2312908,Coffee,6.0,2.0,6.0,Cash,In-store,2023-02-07,2023-02
TXN_3620213,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-09-09,2023-09
TXN_9579691,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-01-16,2023-01
TXN_3462602,Cake,9.0,3.0,9.0,Credit Card,In-store,2023-08-27,2023-08
TXN_9152120,Sandwich,16.0,4.0,16.0,Cash,Takeaway,2023-03-28,2023-03
TXN_7511351,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-10-07,2023-10
TXN_1020478,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-09,2023-03
TXN_4975029,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-04-23,2023-04
TXN_8640673,Juice,6.0,3.0,6.0,Cash,In-store,2023-09-11,2023-09
TXN_7857126,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-08-21,2023-08
TXN_3635628,Sandwich,12.0,4.0,12.0,Digital Wallet,In-store,2023-10-28,2023-10
TXN_9454387,Salad,10.0,5.0,10.0,Cash,Takeaway,2023-01-02,2023-01
TXN_9660362,Cake,6.0,3.0,6.0,Credit Card,Takeaway,2023-08-16,2023-08
TXN_6332405,Juice,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-03,2023-12
TXN_8860052,Cake,15.0,3.0,15.0,Credit Card,Takeaway,2023-07-18,2023-07
TXN_6732833,Salad,5.0,5.0,5.0,Digital Wallet,In-store,2023-07-21,2023-07
TXN_6232398,Juice,6.0,3.0,6.0,Cash,In-store,2023-07-05,2023-07
TXN_7670296,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-01-25,2023-01
TXN_6658070,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-11-03,2023-11
TXN_4228838,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-09-22,2023-09
TXN_1272118,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-04-21,2023-04
TXN_4060215,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-01-12,2023-01
TXN_2569119,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-08-04,2023-08
TXN_7992512,Sandwich,20.0,4.0,20.0,Credit Card,In-store,2023-07-17,2023-07
TXN_2417271,Tea,6.0,1.5,6.0,Credit Card,Takeaway,2023-02-01,2023-02
TXN_9425096,Smoothie,20.0,4.0,20.0,Credit Card,In-store,2023-06-12,2023-06
TXN_6236737,Juice,15.0,3.0,15.0,Cash,In-store,2023-03-19,2023-03
TXN_9691364,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-03-02,2023-03
TXN_5132482,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-12-21,2023-12
TXN_9969836,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-04-06,2023-04
TXN_7938279,Tea,4.5,1.5,4.5,Cash,Takeaway,2023-03-17,2023-03
TXN_6398450,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-11-19,2023-11
TXN_8384428,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-08-11,2023-08
TXN_6541329,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-28,2023-09
TXN_7667139,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-12-05,2023-12
TXN_1396019,Coffee,8.0,2.0,8.0,Cash,In-store,2023-12-03,2023-12
TXN_4811225,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-11-01,2023-11
TXN_4564220,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-05-09,2023-05
TXN_5414186,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-04-24,2023-04
TXN_1740742,Tea,6.0,1.5,6.0,Digital Wallet,In-store,2023-10-06,2023-10
TXN_1236759,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-01-26,2023-01
TXN_4755860,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-10-28,2023-10
TXN_1755817,Salad,25.0,5.0,25.0,Digital Wallet,Takeaway,2023-07-17,2023-07
TXN_6714749,Sandwich,4.0,4.0,4.0,Credit Card,Takeaway,2023-08-02,2023-08
TXN_6013024,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-09-06,2023-09
TXN_8065852,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-07-17,2023-07
TXN_3695238,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-04-20,2023-04
TXN_1349640,Juice,6.0,3.0,6.0,Credit Card,In-store,2023-06-17,2023-06
TXN_9660030,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-11-24,2023-11
TXN_9649503,Cake,3.0,3.0,3.0,Credit Card,Takeaway,2023-01-02,2023-01
TXN_6618160,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-03-13,2023-03
TXN_4590013,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-04-19,2023-04
TXN_2457961,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-06-08,2023-06
TXN_1492585,Sandwich,12.0,4.0,12.0,Cash,Takeaway,2023-01-17,2023-01
TXN_2208949,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-08-05,2023-08
TXN_6806968,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-03,2023-07
TXN_4252608,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-08-23,2023-08
TXN_1917336,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-04-12,2023-04
TXN_6476719,Juice,15.0,3.0,15.0,Cash,Takeaway,2023-06-04,2023-06
TXN_7153455,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-02,2023-07
TXN_7383137,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-12-02,2023-12
TXN_2441029,Cake,15.0,3.0,15.0,Cash,In-store,2023-05-18,2023-05
TXN_4801947,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-01,2023-01
TXN_2547156,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-08-18,2023-08
TXN_8621278,Salad,10.0,5.0,10.0,Cash,Takeaway,2023-02-01,2023-02
TXN_2616353,Smoothie,12.0,4.0,12.0,Cash,Takeaway,2023-06-24,2023-06
TXN_3608237,Salad,5.0,5.0,5.0,Digital Wallet,Takeaway,2023-11-26,2023-11
TXN_2423167,Cake,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-06-29,2023-06
TXN_3910293,Cake,12.0,3.0,12.0,Cash,In-store,2023-01-30,2023-01
TXN_4568379,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-05-28,2023-05
TXN_3880494,Sandwich,16.0,4.0,16.0,Cash,Takeaway,2023-12-17,2023-12
TXN_2755642,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-03-24,2023-03
TXN_9320353,Salad,25.0,5.0,25.0,Cash,In-store,2023-01-10,2023-01
TXN_8837015,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-06-11,2023-06
TXN_2667131,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-10-10,2023-10
TXN_5536056,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-12-22,2023-12
TXN_9020641,Cake,12.0,3.0,12.0,Credit Card,In-store,2023-06-27,2023-06
TXN_9705971,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-09-02,2023-09
TXN_4809626,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-02-18,2023-02
TXN_5171248,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-06-14,2023-06
TXN_8552898,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-11-06,2023-11
TXN_4787754,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-31,2023-08
TXN_6021363,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-01-11,2023-01
TXN_2477650,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-24,2023-10
TXN_4987376,Tea,3.0,1.5,3.0,Digital Wallet,Takeaway,2023-08-20,2023-08
TXN_7362526,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-09-16,2023-09
TXN_3584252,Salad,10.0,5.0,10.0,Digital Wallet,Takeaway,2023-12-19,2023-12
TXN_6324687,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-03-03,2023-03
TXN_4757873,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-09-12,2023-09
TXN_6283718,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-07-20,2023-07
TXN_3048882,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-12-30,2023-12
TXN_5922981,Salad,25.0,5.0,25.0,Digital Wallet,Takeaway,2023-11-10,2023-11
TXN_4108567,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-08-14,2023-08
TXN_9246986,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-09-08,2023-09
TXN_5832513,Juice,12.0,3.0,12.0,Cash,In-store,2023-11-02,2023-11
TXN_6053755,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-18,2023-01
TXN_3549667,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-29,2023-01
TXN_6361593,Sandwich,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-08-29,2023-08
TXN_2729959,Smoothie,16.0,4.0,16.0,Digital Wallet,In-store,2023-02-01,2023-02
TXN_2134763,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-03-28,2023-03
TXN_1633607,Juice,3.0,3.0,3.0,Cash,Takeaway,2023-03-13,2023-03
TXN_7647190,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-02-22,2023-02
TXN_5845583,Tea,6.0,1.5,6.0,Cash,In-store,2023-10-19,2023-10
TXN_6692318,Tea,3.0,1.5,3.0,Cash,In-store,2023-08-20,2023-08
TXN_9571019,Coffee,4.0,2.0,4.0,Cash,In-store,2023-06-22,2023-06
TXN_6451595,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-03-26,2023-03
TXN_4797429,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-11-07,2023-11
TXN_6925284,Juice,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-21,2023-01
TXN_2925996,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-04-11,2023-04
TXN_5750248,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-07-20,2023-07
TXN_7416196,Smoothie,8.0,4.0,8.0,Cash,In-store,2023-10-20,2023-10
TXN_6438980,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-11-10,2023-11
TXN_2424839,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-09-28,2023-09
TXN_1982031,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-02-03,2023-02
TXN_3060286,Tea,3.0,1.5,3.0,Cash,Takeaway,2023-08-10,2023-08
TXN_2764625,Tea,1.5,1.5,1.5,Cash,In-store,2023-12-03,2023-12
TXN_6086123,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-11-17,2023-11
TXN_4389662,Smoothie,4.0,4.0,4.0,Cash,Takeaway,2023-08-09,2023-08
TXN_9389300,Salad,15.0,5.0,15.0,Credit Card,Takeaway,2023-01-14,2023-01
TXN_2147448,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-11-27,2023-11
TXN_9857832,Tea,4.5,1.5,4.5,Cash,In-store,2023-03-31,2023-03
TXN_1292430,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-03-09,2023-03
TXN_2470530,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-21,2023-03
TXN_1434598,Sandwich,20.0,4.0,20.0,Cash,Takeaway,2023-11-18,2023-11
TXN_4375708,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-08-01,2023-08
TXN_9775984,Juice,6.0,3.0,6.0,Credit Card,In-store,2023-10-09,2023-10
TXN_1625754,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-08-03,2023-08
TXN_9567915,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-30,2023-06
